,alpha,performance,capacity
0,0.3,0.21333437341643444,10.0
1,0.5,0.2656797821527689,10.0
2,0.7,0.3236359200414557,12.0
3,0.8,0.33820064765334656,12.0
4,0.9,0.3676644690382964,13.0
5,0.95,0.3718828032288111,13.0
6,1.0,0.38738624992119186,14.0
7,1.05,0.39042732373424666,14.0
8,1.1,0.39427076623723434,14.0
9,1.2,0.4053061817833265,15.0
10,1.3,0.4137356630145047,1.0
11,1.4,0.4150848829660494,1.0
12,1.5,0.4150396245817088,1.0
13,2.0,0.1127478340743552,5.0
14,2.5,0.06316359293006973,3.0
15,3.0,0.048037826064151,3.0
16,3.5,0.0225864983290485,0.0
