,alpha,performance,capacity
0,0.3,0.19806729581050792,9.0
1,0.5,0.22904406066291041,10.0
2,0.7,0.2801114641443175,12.0
3,0.8,0.30491470394816234,12.0
4,0.9,0.3125736334716875,13.0
5,0.95,0.33733885502927297,14.0
6,1.0,0.3391776228207482,14.0
7,1.05,0.34028389361436945,14.0
8,1.1,0.36105137074978605,14.0
9,1.2,0.36243391443685075,14.0
10,1.3,0.37939741007371386,15.0
11,1.4,0.38326816990380097,1.0
12,1.5,0.38382267690529664,1.0
13,2.0,0.13841215758297773,7.0
14,2.5,0.07995157087059565,3.0
15,3.0,0.05550454363144785,3.0
16,3.5,0.043698441993684604,3.0
