,alpha,performance,capacity
0,0.3,0.22351068307879277,9.0
1,0.5,0.25759059269162377,10.0
2,0.7,0.2930061521059346,11.0
3,0.8,0.32267156030439215,12.0
4,0.9,0.359304372205392,12.0
5,0.95,0.3607103483640208,12.0
6,1.0,0.38358087712041516,13.0
7,1.05,0.3855687161641322,13.0
8,1.1,0.4107717669419752,14.0
9,1.2,0.4124607232095238,14.0
10,1.3,0.4279691056792271,15.0
11,1.4,0.4340985371843686,1.0
12,1.5,0.4343359028076637,1.0
13,2.0,0.15758876691867446,7.0
14,2.5,0.09611891604718373,6.0
15,3.0,0.0738871611283458,3.0
16,3.5,0.06104439352464207,3.0
