,alpha,performance,capacity
0,0.3,0.20963962570517966,9.0
1,0.5,0.24223208865938384,11.0
2,0.7,0.2911699857173253,11.0
3,0.8,0.321041619010281,12.0
4,0.9,0.33839258992119864,12.0
5,0.95,0.3480206540580022,13.0
6,1.0,0.3565406610567817,13.0
7,1.05,0.36592390720159845,13.0
8,1.1,0.3702387894973494,14.0
9,1.2,0.38897018739727846,14.0
10,1.3,0.40236600532999567,15.0
11,1.4,0.40121554121791386,15.0
12,1.5,0.40870116743698465,1.0
13,2.0,0.11596024065995285,5.0
14,2.5,0.08104141178841207,4.0
15,3.0,0.07083713219678506,4.0
16,3.5,0.06152407990496318,3.0
