,alpha,performance,capacity
0,0.3,0.20908681214205796,8.0
1,0.5,0.27105920585550536,10.0
2,0.7,0.307073775783986,11.0
3,0.8,0.31022998574714505,11.0
4,0.9,0.34818109878978626,12.0
5,0.95,0.34829419264027617,12.0
6,1.0,0.3806964774009724,13.0
7,1.05,0.38167560263989475,12.0
8,1.1,0.3923490206754107,12.0
9,1.2,0.4065019689741395,14.0
10,1.3,0.4360855611867981,14.0
11,1.4,0.4585261441099711,15.0
12,1.5,0.45784331334954226,15.0
13,2.0,0.17554687634794744,7.0
14,2.5,0.08951169803419273,4.0
15,3.0,0.07210395494505063,5.0
16,3.5,0.0741891493327597,4.0
