,alpha,performance,capacity
0,0.3,0.23031373678986328,9.0
1,0.5,0.26421624860369247,10.0
2,0.7,0.2988164356645547,11.0
3,0.8,0.33150815070864564,12.0
4,0.9,0.36227512112304305,13.0
5,0.95,0.3628273446285965,13.0
6,1.0,0.3940659754139881,14.0
7,1.05,0.3948089192397876,13.0
8,1.1,0.39555722170341007,13.0
9,1.2,0.4214873714286614,14.0
10,1.3,0.4223362225132835,14.0
11,1.4,0.4376895766190568,15.0
12,1.5,0.44318895390206225,1.0
13,2.0,0.4443950223801445,1.0
14,2.5,0.09443591772441022,4.0
15,3.0,0.06327391443974094,3.0
16,3.5,0.051174825867640536,3.0
