,alpha,performance,capacity
0,0.3,0.22991121797211372,9.0
1,0.5,0.26486917678624133,10.0
2,0.7,0.33017470426865175,12.0
3,0.8,0.33393932680108535,12.0
4,0.9,0.36213710169650054,12.0
5,0.95,0.3653141295851405,12.0
6,1.0,0.3847995116489447,13.0
7,1.05,0.39519134330384886,13.0
8,1.1,0.39825144548859964,13.0
9,1.2,0.42057905583057387,14.0
10,1.3,0.43242372669475954,15.0
11,1.4,0.4330901953590257,15.0
12,1.5,0.4424483235820227,1.0
13,2.0,0.12838116229429228,5.0
14,2.5,0.07537971528275447,3.0
15,3.0,0.050271664221763344,3.0
16,3.5,0.04818047489244534,3.0
