,alpha,performance,capacity
0,0.3,0.19381481247711044,9.0
1,0.5,0.2538663651250621,10.0
2,0.7,0.2887204051242384,10.0
3,0.8,0.30673862219105624,11.0
4,0.9,0.32568188490044364,12.0
5,0.95,0.331964856164297,12.0
6,1.0,0.34588562121394567,12.0
7,1.05,0.3465026588420957,12.0
8,1.1,0.357193126195097,13.0
9,1.2,0.3877296422316177,13.0
10,1.3,0.4000277312698158,14.0
11,1.4,0.41864605882751504,14.0
12,1.5,0.4297371890477909,15.0
13,2.0,0.16120325272010863,7.0
14,2.5,0.08745136607286357,4.0
15,3.0,0.06922467554891652,4.0
16,3.5,0.06590733284032221,3.0
