,alpha,performance,capacity
0,0.3,0.23959720211610408,9.0
1,0.5,0.2741942288308102,10.0
2,0.7,0.3095222050502509,11.0
3,0.8,0.3435408693937369,12.0
4,0.9,0.37262450405390507,12.0
5,0.95,0.37856465644216714,13.0
6,1.0,0.379733366957344,13.0
7,1.05,0.4081633140909039,13.0
8,1.1,0.4105456769847923,14.0
9,1.2,0.4322375460614257,13.0
10,1.3,0.4359866484786152,14.0
11,1.4,0.4515964757818474,15.0
12,1.5,0.4512482114624936,15.0
13,2.0,0.42928531255291014,14.0
14,2.5,0.09751832369270218,4.0
15,3.0,0.07365763470178727,4.0
16,3.5,0.05623040456564357,3.0
