,alpha,performance,capacity
0,0.3,0.22075954976431333,9.0
1,0.5,0.2814942739956444,11.0
2,0.7,0.31556330663582904,12.0
3,0.8,0.3440765115798469,13.0
4,0.9,0.3707372835465523,14.0
5,0.95,0.37355077233389267,14.0
6,1.0,0.3747580332417581,14.0
7,1.05,0.4001899914816826,15.0
8,1.1,0.400327743541954,14.0
9,1.2,0.42254837238230486,1.0
10,1.3,0.42427430041763026,1.0
11,1.4,0.42512506747508627,1.0
12,1.5,0.4260652900869555,1.0
13,2.0,0.11412772592992473,5.0
14,2.5,0.06606257090067633,3.0
15,3.0,0.04466104385854615,0.0
16,3.5,0.02950151502439738,0.0
