,alpha,performance,capacity
0,0.3,0.20351291637661179,8.0
1,0.5,0.2630827933236959,9.0
2,0.7,0.3032263544020514,11.0
3,0.8,0.32997313549627466,11.0
4,0.9,0.33615042287569996,12.0
5,0.95,0.3384387861174271,12.0
6,1.0,0.3700192885404155,12.0
7,1.05,0.3711401259403125,12.0
8,1.1,0.37380750364499626,12.0
9,1.2,0.40301037738793877,13.0
10,1.3,0.42187295026266125,14.0
11,1.4,0.42526373471795365,14.0
12,1.5,0.442618521673226,15.0
13,2.0,0.45039323444726337,1.0
14,2.5,0.12487354574732486,5.0
15,3.0,0.09611229986817407,4.0
16,3.5,0.06834403183107228,3.0
