,alpha,performance,capacity
0,0.3,0.2663891738788779,9.0
1,0.5,0.30410704582815823,10.0
2,0.7,0.3464942940886052,11.0
3,0.8,0.3825082767918128,12.0
4,0.9,0.38316694489266206,12.0
5,0.95,0.4226562905267279,13.0
6,1.0,0.42437794564397524,13.0
7,1.05,0.4259002120432803,13.0
8,1.1,0.4588769602383269,14.0
9,1.2,0.46324492769182596,14.0
10,1.3,0.4913140284496093,14.0
11,1.4,0.5115919692330707,15.0
12,1.5,0.5104251890420495,15.0
13,2.0,0.5186899292422779,1.0
14,2.5,0.11198798901622194,4.0
15,3.0,0.08061352281742147,5.0
16,3.5,0.08202580806467637,5.0
