,alpha,performance,capacity
0,0.3,0.22393885272370578,9.0
1,0.5,0.2715952893445304,10.0
2,0.7,0.2967314962211547,11.0
3,0.8,0.33755142873614874,11.0
4,0.9,0.3650929517686932,12.0
5,0.95,0.3734187968534989,12.0
6,1.0,0.38936698654177726,13.0
7,1.05,0.3920775690292166,13.0
8,1.1,0.3979943593009049,14.0
9,1.2,0.4254197830476613,14.0
10,1.3,0.4295018588576458,15.0
11,1.4,0.43735953583255943,1.0
12,1.5,0.43926241149218537,1.0
13,2.0,0.1088785649637963,5.0
14,2.5,0.06531178080289696,4.0
15,3.0,0.0487341026598454,3.0
16,3.5,0.04172626486709899,3.0
