,alpha,performance,capacity
0,0.3,7.292385779869306,9.0
1,0.5,8.301743602324844,10.0
2,0.7,10.224822481896911,11.0
3,0.8,10.344067615334714,12.0
4,0.9,11.332922631738256,13.0
5,0.95,12.306604101013594,13.0
6,1.0,12.510919094168914,14.0
7,1.05,12.468862428577102,13.0
8,1.1,12.879613307657714,14.0
9,1.2,13.714955073588918,15.0
10,1.3,13.84432309219714,15.0
11,1.4,14.012536149130977,1.0
12,1.5,14.01682368782482,1.0
13,2.0,5.9788052041576245,6.0
14,2.5,3.9295238625789395,5.0
15,3.0,2.9774198569138277,4.0
16,3.5,1.6884853198726701,3.0
