,alpha,performance,capacity
0,0.3,7.142932759604809,11.0
1,0.5,8.222149662338001,10.0
2,0.7,9.463213141201715,11.0
3,0.8,10.156902268758232,12.0
4,0.9,10.50093970450263,12.0
5,0.95,11.284925193100214,13.0
6,1.0,11.211462584813889,13.0
7,1.05,11.389601841708501,13.0
8,1.1,12.14165767487722,13.0
9,1.2,12.411622998803603,14.0
10,1.3,13.230115842762793,14.0
11,1.4,13.906203191652796,1.0
12,1.5,13.998723346730074,1.0
13,2.0,4.869775410837313,6.0
14,2.5,2.7545658957616017,4.0
15,3.0,1.7832525275444762,3.0
16,3.5,1.284922498921318,0.0
