,alpha,performance,capacity
0,0.3,7.131355942453159,1.0
1,0.5,8.876380923609911,10.0
2,0.7,10.1822668694102,13.0
3,0.8,11.323421518891072,13.0
4,0.9,11.766646631827179,12.0
5,0.95,11.914863988728762,13.0
6,1.0,12.278866773249522,14.0
7,1.05,12.523976679659155,14.0
8,1.1,13.04590428440683,14.0
9,1.2,13.889284206659251,15.0
10,1.3,13.952126017199586,1.0
11,1.4,14.000353601807047,1.0
12,1.5,14.01738252400131,1.0
13,2.0,4.519873919332056,5.0
14,2.5,2.8974451263545067,4.0
15,3.0,1.407760254117024,0.0
16,3.5,0.6817224721739295,0.0
