,alpha,performance,capacity
0,0.3,7.21056371895556,9.0
1,0.5,8.39933845085863,10.0
2,0.7,9.532326123992247,11.0
3,0.8,10.339783333312893,11.0
4,0.9,11.447575495556015,12.0
5,0.95,11.386585852081609,13.0
6,1.0,12.289718362757611,13.0
7,1.05,12.405343717152741,13.0
8,1.1,12.63540834070364,13.0
9,1.2,13.064631418686549,14.0
10,1.3,13.570835110492471,15.0
11,1.4,13.921509532862105,1.0
12,1.5,14.008396382953002,1.0
13,2.0,4.620248464628787,6.0
14,2.5,2.8087159364804197,4.0
15,3.0,2.46218515358387,4.0
16,3.5,1.3981495092824878,3.0
