,alpha,performance,capacity
0,0.3,0.0005855997584738118,4.0
1,0.5,0.0006148846328513398,4.0
2,0.7,0.0006737505848456859,4.0
3,0.8,0.0007181089311653043,4.0
4,0.9,0.0007604564566221145,4.0
5,0.95,0.0007958480642144912,4.0
6,1.0,0.0008254674061527825,2.0
7,1.05,0.0008388432112420125,2.0
8,1.1,0.0008708596234651066,2.0
9,1.2,0.0009575623675731205,2.0
10,1.3,0.0010875674544895415,2.0
11,1.4,0.0011534042212663703,2.0
12,1.5,0.00103774616503376,2.0
13,2.0,0.00010261141662177202,0.0
14,2.5,6.441181754858992e-05,0.0
15,3.0,6.0503275681647154e-05,0.0
16,3.5,5.5219215839322815e-05,0.0
