,alpha,performance,capacity
0,0.3,0.0004803812176037735,4.0
1,0.5,0.0005215965287175436,3.0
2,0.7,0.0006017498999865175,3.0
3,0.8,0.0006417304353157677,3.0
4,0.9,0.0006788176964907609,3.0
5,0.95,0.0007071168014564525,3.0
6,1.0,0.0007464675052324031,3.0
7,1.05,0.0008133806290318259,3.0
8,1.1,0.0008510951292585734,3.0
9,1.2,0.0008075128802972442,5.0
10,1.3,6.371480393436867e-05,0.0
11,1.4,6.009005442103388e-05,0.0
12,1.5,3.4821881505430076e-05,0.0
13,2.0,4.928123279742118e-05,0.0
14,2.5,4.388721517579465e-05,0.0
15,3.0,5.228628343587971e-05,0.0
16,3.5,5.974469077449826e-05,0.0
