,alpha,performance,capacity
0,0.3,0.0005575737903601817,4.0
1,0.5,0.0005930515415827949,4.0
2,0.7,0.00063968846259663,4.0
3,0.8,0.0006717021020575209,5.0
4,0.9,0.0007056613227359726,5.0
5,0.95,0.0007276411474136954,5.0
6,1.0,0.0007435446534590434,5.0
7,1.05,0.0008165122993369947,5.0
8,1.1,0.0008496930455942263,5.0
9,1.2,0.0007943766440506787,5.0
10,1.3,4.2643953749464156e-05,0.0
11,1.4,5.7720005937363804e-05,0.0
12,1.5,3.494390395391755e-05,0.0
13,2.0,4.777048853346982e-05,0.0
14,2.5,4.485883983160605e-05,0.0
15,3.0,4.315658009063669e-05,0.0
16,3.5,5.3628518708128095e-05,0.0
