,alpha,performance,capacity
0,0.3,0.0004903649003422976,4.0
1,0.5,0.0005527178549615965,5.0
2,0.7,0.0006484833180046774,3.0
3,0.8,0.0006899207980173783,3.0
4,0.9,0.0007454436707966394,5.0
5,0.95,0.0007894715250712699,5.0
6,1.0,0.0008503177786316192,5.0
7,1.05,0.0008789466721123482,5.0
8,1.1,0.0008675395616223124,5.0
9,1.2,0.00011089548537754118,0.0
10,1.3,1.650933331904861e-05,0.0
11,1.4,4.1630423026299726e-05,0.0
12,1.5,6.855308597690973e-05,0.0
13,2.0,4.9930632891147894e-05,0.0
14,2.5,4.177270749865877e-05,0.0
15,3.0,6.296661376383955e-05,0.0
16,3.5,5.736400757602419e-05,0.0
