,alpha,performance,capacity
0,0.3,0.0005027430700285215,4.0
1,0.5,0.000548365558288085,4.0
2,0.7,0.0006015473345674036,3.0
3,0.8,0.0006551908248287928,3.0
4,0.9,0.0006938693655278523,3.0
5,0.95,0.0007196402693225912,3.0
6,1.0,0.0007764326974074857,3.0
7,1.05,0.0008540624111500691,3.0
8,1.1,0.0009086756778381153,3.0
9,1.2,0.0008320139597824102,0.0
10,1.3,2.261915437755077e-05,0.0
11,1.4,5.521652566558331e-06,0.0
12,1.5,1.5333509620959114e-05,0.0
13,2.0,5.465808232724936e-05,0.0
14,2.5,4.697591679590565e-05,0.0
15,3.0,6.191858502299093e-05,0.0
16,3.5,6.474745562050073e-05,0.0
