,alpha,performance,capacity
0,0.3,0.0005306990310309216,4.0
1,0.5,0.0005743129530606841,3.0
2,0.7,0.0006435197785077981,3.0
3,0.8,0.0006855890694679613,3.0
4,0.9,0.0007206751472132006,3.0
5,0.95,0.000747605144662178,3.0
6,1.0,0.0007757141464354256,3.0
7,1.05,0.0008134089865426045,3.0
8,1.1,0.0008809464764394714,4.0
9,1.2,0.0009456148335906131,4.0
10,1.3,0.0007028897944668398,4.0
11,1.4,0.00017771236263624304,0.0
12,1.5,4.231930818529752e-06,0.0
13,2.0,5.452901319732683e-05,0.0
14,2.5,5.115851799260495e-05,0.0
15,3.0,5.37384013423257e-05,0.0
16,3.5,6.597842414641067e-05,0.0
