,alpha,performance,capacity
0,0.3,0.0004766280095285569,4.0
1,0.5,0.0005072422274600341,4.0
2,0.7,0.0005527897100530608,4.0
3,0.8,0.0005889094815893062,4.0
4,0.9,0.0006426371130790577,3.0
5,0.95,0.0006639522587669029,3.0
6,1.0,0.0006790876422959398,3.0
7,1.05,0.0007379453599834118,3.0
8,1.1,0.0008136963782534685,3.0
9,1.2,0.000872742486853938,0.0
10,1.3,0.00010968673632012936,0.0
11,1.4,3.748553354472506e-05,0.0
12,1.5,4.443051735512216e-05,0.0
13,2.0,4.738302950847487e-05,0.0
14,2.5,4.774045996987377e-05,0.0
15,3.0,4.7541132116464197e-05,0.0
16,3.5,6.434083279090684e-05,0.0
