,alpha,performance,capacity
0,0.3,0.0005237205216698576,4.0
1,0.5,0.0005422256401697987,4.0
2,0.7,0.0005745067130319307,4.0
3,0.8,0.0006051472448693515,4.0
4,0.9,0.0006373067453390846,4.0
5,0.95,0.0006604077290025395,4.0
6,1.0,0.0006884637627650297,4.0
7,1.05,0.0007179896448852609,4.0
8,1.1,0.0007412735250569846,4.0
9,1.2,0.000817610782755078,4.0
10,1.3,0.0009530019403420916,0.0
11,1.4,0.0008740277028178081,0.0
12,1.5,0.0001048213205400501,0.0
13,2.0,7.91197955002427e-05,0.0
14,2.5,5.4987268680157394e-05,0.0
15,3.0,5.068034573234735e-05,0.0
16,3.5,5.887524852483651e-05,0.0
