,alpha,performance,capacity
0,0.3,7.33261708290242,9.0
1,0.5,9.498974391206684,10.0
2,0.7,10.733505875950115,11.0
3,0.8,11.723545618291014,12.0
4,0.9,11.983738779280197,12.0
5,0.95,12.518179593375535,13.0
6,1.0,12.554463642835147,13.0
7,1.05,13.009121787255573,14.0
8,1.1,12.990538844680884,14.0
9,1.2,13.411104718019798,15.0
10,1.3,13.36775540147211,15.0
11,1.4,13.828985577033274,15.0
12,1.5,13.828374860505171,15.0
13,2.0,4.759408840678124,6.0
14,2.5,3.639303108289112,5.0
15,3.0,3.228987171928581,4.0
16,3.5,2.1181993206553895,0.0
