,alpha,performance,capacity
0,0.3,7.05387389749468,8.0
1,0.5,8.299637240027367,10.0
2,0.7,9.433760505918057,11.0
3,0.8,10.370214412078576,12.0
4,0.9,10.473256515832174,12.0
5,0.95,11.554627317272187,12.0
6,1.0,11.569276935204531,12.0
7,1.05,12.380079528362376,13.0
8,1.1,12.502317097907236,13.0
9,1.2,12.569769225011134,13.0
10,1.3,13.25664777927256,14.0
11,1.4,13.809372585912065,15.0
12,1.5,13.992474051849111,1.0
13,2.0,5.299243532455693,7.0
14,2.5,3.0319824817029373,4.0
15,3.0,2.428583092417868,4.0
16,3.5,2.406348564211841,4.0
