,alpha,performance,capacity
0,0.3,7.079306997295965,10.0
1,0.5,9.207281979965112,11.0
2,0.7,10.288073716139417,11.0
3,0.8,11.117590871768057,12.0
4,0.9,11.810900511767642,13.0
5,0.95,12.384598431060919,13.0
6,1.0,12.463775120939061,13.0
7,1.05,12.878843706186977,14.0
8,1.1,13.056813886263631,14.0
9,1.2,13.554204895788763,14.0
10,1.3,13.726902044901253,15.0
11,1.4,13.977508502155342,1.0
12,1.5,13.992922891697154,1.0
13,2.0,4.270487638596064,5.0
14,2.5,3.2378019071707254,5.0
15,3.0,2.840402429139969,4.0
16,3.5,2.1810692053196084,0.0
