,alpha,performance,capacity
0,0.3,8.120433702862448,10.0
1,0.5,9.330844765409152,11.0
2,0.7,11.568309575671316,12.0
3,0.8,12.487689802856199,13.0
4,0.9,12.578414854624492,13.0
5,0.95,13.231136651910342,14.0
6,1.0,13.280783061774803,14.0
7,1.05,13.675574651887649,15.0
8,1.1,13.71433123243687,15.0
9,1.2,13.916095375287178,1.0
10,1.3,14.010715513680452,1.0
11,1.4,13.998216402044624,1.0
12,1.5,14.003219789912869,1.0
13,2.0,3.2951176940100577,4.0
14,2.5,2.519254647201238,4.0
15,3.0,2.3175016371609307,4.0
16,3.5,1.4393086479794015,0.0
