,alpha,performance,capacity
0,0.3,7.145864040810304,9.0
1,0.5,8.243345075669133,10.0
2,0.7,9.441390922858254,11.0
3,0.8,10.424644300225117,11.0
4,0.9,10.626376234425043,11.0
5,0.95,11.640861876817802,12.0
6,1.0,11.682232333625334,12.0
7,1.05,11.72010266718989,12.0
8,1.1,12.434476737911062,13.0
9,1.2,12.578580313620197,13.0
10,1.3,13.153490680273974,14.0
11,1.4,13.709721791902984,15.0
12,1.5,13.630076698306432,15.0
13,2.0,4.177165064960096,5.0
14,2.5,3.085314724365456,4.0
15,3.0,2.4240090246354677,4.0
16,3.5,2.106223893651228,3.0
