,alpha,performance,capacity
0,0.3,4.5261561781009325,6.0
1,0.5,4.839176662680218,5.0
2,0.7,5.348146723552878,5.0
3,0.8,5.769177378207077,5.0
4,0.9,6.556715937595447,6.0
5,0.95,6.0500907371265695,5.0
6,1.0,4.446709177362919,5.0
7,1.05,2.109753637227287,14.0
8,1.1,1.3221295739166943,3.0
9,1.2,1.187312852602921,8.0
10,1.3,1.0343172871653221,0.0
11,1.4,0.9874812505980788,0.0
12,1.5,0.8462608742174061,0.0
13,2.0,0.5318977933030016,0.0
14,2.5,0.4348358157886799,0.0
15,3.0,0.4471219740581217,0.0
16,3.5,0.4105508483082918,0.0
