,alpha,performance,capacity
0,0.3,4.550221522918995,6.0
1,0.5,4.8468229886471335,5.0
2,0.7,5.4569047322369055,5.0
3,0.8,5.858780314676563,5.0
4,0.9,6.6165774377253985,6.0
5,0.95,5.962521381463495,5.0
6,1.0,4.3244366345766805,7.0
7,1.05,1.1984853008373288,3.0
8,1.1,1.220663038862204,8.0
9,1.2,1.175852646698624,8.0
10,1.3,1.0501218992516685,0.0
11,1.4,0.9563052367459982,0.0
12,1.5,0.8368114569983356,0.0
13,2.0,0.5576674647157159,0.0
14,2.5,0.44004705683843437,0.0
15,3.0,0.6708153333586735,0.0
16,3.5,0.3867155936314496,0.0
