,alpha,performance,capacity
0,0.3,4.537667899371147,6.0
1,0.5,4.852693267017331,5.0
2,0.7,5.400102886658193,5.0
3,0.8,6.28283611981116,5.0
4,0.9,6.671210681676009,5.0
5,0.95,6.535072207963006,6.0
6,1.0,4.634879326765544,5.0
7,1.05,2.0876870378458183,14.0
8,1.1,1.184916659876425,12.0
9,1.2,1.158636153980602,8.0
10,1.3,1.0399618283026917,0.0
11,1.4,0.9701537971866534,0.0
12,1.5,0.826935995284194,0.0
13,2.0,0.5290969492312548,0.0
14,2.5,0.474887413954402,0.0
15,3.0,0.3671208807006412,0.0
16,3.5,0.4077748301101258,0.0
