,alpha,performance,capacity
0,0.3,4.524106626120925,6.0
1,0.5,4.82524028833013,5.0
2,0.7,5.3318924917702715,5.0
3,0.8,5.810633231323576,5.0
4,0.9,6.511533896549443,5.0
5,0.95,6.364264380057946,6.0
6,1.0,4.306907196514984,7.0
7,1.05,2.103998789830905,4.0
8,1.1,1.467893109761315,3.0
9,1.2,1.1612082565079356,8.0
10,1.3,1.0524133315928927,0.0
11,1.4,0.9857720884539444,0.0
12,1.5,0.8225438646652146,0.0
13,2.0,0.5212713726593344,0.0
14,2.5,0.45110458947479465,0.0
15,3.0,0.39494585824740347,0.0
16,3.5,0.41046719438193124,0.0
