,alpha,performance,capacity
0,0.3,4.537497321174231,6.0
1,0.5,4.850323268368622,5.0
2,0.7,5.329541185672159,5.0
3,0.8,5.958880527007065,5.0
4,0.9,6.276114539849833,5.0
5,0.95,5.815574060378506,5.0
6,1.0,4.2878963239546435,7.0
7,1.05,2.070691269897646,8.0
8,1.1,1.3241146764254195,3.0
9,1.2,1.155432092735223,8.0
10,1.3,1.053113672666117,0.0
11,1.4,1.0146892226025175,0.0
12,1.5,0.8394848297628216,0.0
13,2.0,0.5460571328426237,0.0
14,2.5,0.5196374318215636,0.0
15,3.0,0.3741197173931668,0.0
16,3.5,0.4431808469002951,0.0
