,alpha,performance,capacity
0,0.3,4.553139522442299,6.0
1,0.5,4.833355289680212,5.0
2,0.7,5.358083723292344,5.0
3,0.8,5.7735185007683185,5.0
4,0.9,6.483895780971385,5.0
5,0.95,6.242672922592029,5.0
6,1.0,4.4096096661355695,7.0
7,1.05,2.107570337675235,14.0
8,1.1,1.2656145736335553,8.0
9,1.2,1.2084372335789493,8.0
10,1.3,1.0541616831631715,0.0
11,1.4,0.9833472239139923,0.0
12,1.5,0.8291699667683983,0.0
13,2.0,0.5274087450657298,0.0
14,2.5,0.4885442798112441,0.0
15,3.0,0.33093207953560816,0.0
16,3.5,0.36340788178489675,0.0
