,alpha,performance,capacity
0,0.3,4.530472566707736,6.0
1,0.5,4.823861883389855,5.0
2,0.7,5.300773282413264,5.0
3,0.8,5.793759385882902,5.0
4,0.9,6.452996889333169,5.0
5,0.95,6.336867526721335,5.0
6,1.0,4.392191874883085,5.0
7,1.05,2.093947955524193,14.0
8,1.1,1.2029435208242318,8.0
9,1.2,1.2596040955847418,3.0
10,1.3,1.0363415563711864,0.0
11,1.4,0.977913074686373,0.0
12,1.5,0.8958935562539994,0.0
13,2.0,0.5147575885526741,0.0
14,2.5,0.5123190954979823,0.0
15,3.0,0.47382975888446655,0.0
16,3.5,0.36697913149080885,0.0
