,alpha,performance,capacity
0,0.3,4.538921969101914,6.0
1,0.5,4.8334511801659685,5.0
2,0.7,5.377879766596698,5.0
3,0.8,6.162415550598894,6.0
4,0.9,6.738865849128022,6.0
5,0.95,6.507430454425277,6.0
6,1.0,4.417735210357682,5.0
7,1.05,1.323307222927205,3.0
8,1.1,1.2236888863556166,4.0
9,1.2,1.1710223683876264,8.0
10,1.3,1.0382511553104776,0.0
11,1.4,0.9718091846765348,0.0
12,1.5,0.8257909022423127,0.0
13,2.0,0.543486221953772,0.0
14,2.5,0.4425325092414305,0.0
15,3.0,0.3971928018923679,0.0
16,3.5,0.3214790171436421,0.0
