,alpha,performance,capacity
0,0.3,4.531504920406716,6.0
1,0.5,4.835367946082832,5.0
2,0.7,5.350169745577866,5.0
3,0.8,5.724550250895929,5.0
4,0.9,6.062662824993491,5.0
5,0.95,5.9773805679199015,5.0
6,1.0,4.398152283310207,5.0
7,1.05,1.5613054288173174,3.0
8,1.1,1.4625077618866145,3.0
9,1.2,1.1556773935612008,3.0
10,1.3,1.0399317214929644,0.0
11,1.4,0.9740243780908775,0.0
12,1.5,0.8253638737978536,0.0
13,2.0,0.5575476927956249,0.0
14,2.5,0.43282472580994014,0.0
15,3.0,0.37466030479173446,0.0
16,3.5,0.43672563406476017,0.0
