,alpha,performance,capacity
0,0.3,4.537021894172013,6.0
1,0.5,4.817851176414056,5.0
2,0.7,5.374841949559457,5.0
3,0.8,5.90688401550264,5.0
4,0.9,6.42633316175005,5.0
5,0.95,5.955611416178686,5.0
6,1.0,4.384309758886553,5.0
7,1.05,2.0811136641966788,14.0
8,1.1,1.789603565043353,3.0
9,1.2,1.1816940806814553,8.0
10,1.3,1.0308674494779775,0.0
11,1.4,0.972797962672445,0.0
12,1.5,0.8437811718685109,0.0
13,2.0,0.5223049055997936,0.0
14,2.5,0.4807805742950928,0.0
15,3.0,0.42379383929328507,0.0
16,3.5,0.35109078823118944,0.0
