0.000000000000000000e+00,1.915929033988581127e-05,8.850340738118418218e-05,1.319435281699432539e-04,0.000000000000000000e+00,6.232748642151188971e-04,1.234108915685889780e-03,1.754319918683883497e-02,2.814825997373571285e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.990280350254243658e-02,5.031507725110304641e-01,1.567980193934392485e-03,0.000000000000000000e+00,1.404660369992559226e-03,7.342503096421562625e-02,1.227697536108751097e-01,2.722582596923285581e-02,6.818723006477841542e-04,9.284115055369798059e-03,1.172135986457469442e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.207104667148886992e-03,1.085014041358182317e-03,0.000000000000000000e+00,1.584480044515520483e-03,0.000000000000000000e+00,4.131255901794145778e-03,0.000000000000000000e+00,4.910753462640093242e-05,6.217959045047140938e-05,3.073754745108887696e-05,0.000000000000000000e+00,3.861252332839951152e-04,5.241639584862144586e-04,2.349088838268792723e-01,4.013002126891127106e-05,1.536105367945478084e-01,4.585760905461067072e-02,1.422037614613825890e-03,3.099045493987852068e-05,1.757083241818581214e-03,1.715067068871665712e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.001000200040008016e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.476232654266312417e-04,3.006872852233677135e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.777325427028940807e-01,0.000000000000000000e+00,5.903187721369539251e-04,4.738157499180902128e-03,1.336835126076439846e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.447684391080617639e-02,2.746098348778941434e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873323705384774204e-02,3.002735505670249827e-01,8.871908901201328024e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.193908577560875694e-05,3.172519259078710688e-03,0.000000000000000000e+00,7.255990529452585863e-04,0.000000000000000000e+00,2.960791368309616603e-02,3.139026616627409345e-03,1.608014159091340767e-02,7.396945891075999702e-02,4.562373267409238625e-03,0.000000000000000000e+00,3.830907170037116914e-03,1.138901295221080891e-02,1.781677092900024392e-02,8.915640924483899711e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.096655833944857889e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.636978579481397716e-04,6.403273387368116007e-04,7.143844771166520504e-04,1.647265539204919790e-02,6.076470038328503831e-04,4.479365889388835925e-02,0.000000000000000000e+00,3.393321826887205767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.469024783779055636e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.176540245949505709e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,1.281934802651519580e-02,6.436336916277508478e-04,0.000000000000000000e+00,3.666226719460331855e-05,6.432246998284734361e-03,4.413318441150722998e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.024344955642665748e-03,4.176484706668349110e-03,2.504684951842070517e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.682883205151135719e-04,4.001720964721892926e-03,1.566170712607674233e-04,2.418663509817528621e-04,0.000000000000000000e+00,2.159707645180731703e-02,1.422440967971007678e-03,8.952780702508923022e-03,3.901491746844381464e-02,4.753431442368152328e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.298614790704715130e-04,0.000000000000000000e+00,7.438671517974652209e-05,0.000000000000000000e+00,1.930626166419975576e-04,2.096655833944857889e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.923302432453846890e-05,4.118210021305848114e-04,3.787270124940339457e-03,7.687239182956292268e-04,0.000000000000000000e+00,3.152631349473855593e-02,1.228400622389648597e-04,1.152265739472938151e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.738058951118307601e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.312868949232585868e-03,1.434460818079669013e-02,4.640748798868094926e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444192283886940389e-03,0.000000000000000000e+00,8.314373048349346998e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.749035439609576385e-04,1.033567016847271617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.510466921171869162e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.531788326882914473e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.744201128747177476e-02,1.226053639846743336e-02,2.574168221893300768e-04,1.991823042247614899e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914319131618674773e-03,5.578281889178132637e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.779870608467775442e-04,0.000000000000000000e+00,3.056555723752311590e-02,4.612056954383043916e-02,4.652549955263942522e-02,1.344796727023576943e-02,1.028588606805127398e-02,8.067577828397873990e-03,3.616459833651780587e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.742521082952150899e-02,4.116912769473245193e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.340236488743403233e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.581934785324615806e-03,1.327915173636432314e-03,5.842827928717498774e-05,0.000000000000000000e+00,1.092316733525819589e-03,7.356964490031631283e-03,0.000000000000000000e+00,9.860050890585240948e-04,3.278688524590163932e-03,5.582221008558753590e-03,1.423432248792634580e-02,9.554154546569036373e-04,0.000000000000000000e+00,3.599616670361576506e-03,0.000000000000000000e+00,3.934529430280138320e-04,0.000000000000000000e+00,7.262916175760753511e-04,0.000000000000000000e+00,1.480200426786527391e-02,0.000000000000000000e+00,3.024647660724628234e-02,5.136806793164901651e-03,0.000000000000000000e+00,3.724065973754966258e-02,0.000000000000000000e+00,4.196000527743751554e-03,2.092765854416306012e-02,1.999743569232784735e-01,0.000000000000000000e+00,1.382361072712192469e-04,1.586141045853075736e-04,0.000000000000000000e+00,8.066664215001125710e-03,1.660782648314364576e-02,1.447176717011372168e-02,1.789442290486131792e-02,1.675107128944293075e-02,9.190331770976931808e-05,4.674505290365098958e-02,5.973656363663742280e-03
8.601739462869157889e-04,3.988323760393972829e-03,1.770068147623683535e-03,1.319435281699432539e-04,1.534828807556080227e-02,0.000000000000000000e+00,1.447922939153308275e-01,6.983397959567820557e-02,2.578572739139754766e-02,0.000000000000000000e+00,1.207474265704712213e-04,1.477617562981861296e-03,0.000000000000000000e+00,4.126263668248400919e-05,3.351209284618733575e-02,4.397458938317944099e-03,5.702317838085890767e-03,4.248088360237893026e-04,5.251774193422999691e-03,1.884858753890195082e-02,1.099896234520259843e-02,1.565251841408105441e-03,0.000000000000000000e+00,7.863742784574548339e-02,5.476759261439490380e-04,2.907985751878028324e-02,4.078029834936887366e-02,7.022066565920843375e-04,0.000000000000000000e+00,4.819798552093169930e-03,0.000000000000000000e+00,9.598079570807811420e-03,1.947647242131505095e-05,1.835220434846449380e-02,0.000000000000000000e+00,3.024647660724628321e-03,1.257993500366914787e-03,4.840546697038724741e-03,8.026004253782254212e-05,2.680143962018531308e-04,1.412732863134017088e-02,7.173594062623018033e-03,7.795726284143356111e-02,6.589062156819679552e-04,1.399072948371081829e-02,2.068889112315053930e-03,0.000000000000000000e+00,2.216485026396499552e-02,0.000000000000000000e+00,2.106371774618220210e-04,0.000000000000000000e+00,2.669015400218859238e-05,7.381163271331562083e-05,0.000000000000000000e+00,1.899899168307719465e-04
5.734492975246104898e-04,3.385843366120209271e-04,6.637755553588812986e-04,0.000000000000000000e+00,5.962219598583234914e-02,1.467231430182752705e-01,0.000000000000000000e+00,2.383766893799646180e-01,7.499047377134016035e-02,0.000000000000000000e+00,6.037371328523561065e-05,1.184870814797618979e-02,0.000000000000000000e+00,1.650505467299360368e-04,8.882568695066685172e-03,3.349531650362795078e-03,2.953944750211374634e-02,0.000000000000000000e+00,1.569356942917536635e-02,7.659378140379291544e-02,9.626978609183064681e-03,3.034895429372303898e-03,9.836065573770492662e-03,1.107686184564353749e-01,2.436476597419922046e-03,7.190547885670337674e-03,1.059228528555035843e-03,1.030802729869008698e-03,0.000000000000000000e+00,1.455775889203651330e-03,0.000000000000000000e+00,1.410253017427302857e-03,1.947647242131505095e-05,1.804808992726079269e-03,0.000000000000000000e+00,1.608855138683313061e-03,2.515987000733829575e-03,5.125284738041002361e-03,6.741843573177093429e-03,0.000000000000000000e+00,4.913827609841581179e-02,7.438115622334486379e-03,1.369035105865090973e-01,0.000000000000000000e+00,2.939717142329224472e-02,4.336513443191673882e-05,0.000000000000000000e+00,7.997501830708768009e-03,0.000000000000000000e+00,4.624427149086906691e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.963912506650338665e-04,0.000000000000000000e+00
4.141578259899965191e-04,0.000000000000000000e+00,4.425170369059209109e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.476756654592650488e-04,4.141017604676578215e-03,0.000000000000000000e+00,6.975033230171115428e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.946058336366935829e-03,0.000000000000000000e+00,7.014648236022281427e-04,8.328821888143922480e-05,0.000000000000000000e+00,1.812534573318536762e-02,0.000000000000000000e+00,1.563195547609311925e-03,4.684102743649476951e-04,2.677412677792321075e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.419647927314026141e-04,9.363295880149813107e-05,1.414058607424474969e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.901794145420208022e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.961275626423690369e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.636978579481397716e-04,0.000000000000000000e+00,3.099045493987852068e-05,0.000000000000000000e+00,7.787964084406189154e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.021557174685373778e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.185829430692280499e-04,4.493574188909859181e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967975543881518316e-05,4.782623939216779606e-03,4.412152241840153893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600146487584090324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.925687536571094322e-05,8.952913937489596907e-02,0.000000000000000000e+00,1.214705974139277528e-02,1.443840262778357071e-03,9.214073268083015911e-02,1.285531561687825505e-03,0.000000000000000000e+00,3.276882311468291755e-03,0.000000000000000000e+00,1.654645148888293088e-02,1.765380880925059557e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.403189066059225922e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179786110983613183e-06,0.000000000000000000e+00,1.098177026136613259e-04,5.429020546845344727e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.001000200040008016e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.834700608787274756e-02,5.062394902203734559e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.038791440358531387e-03,1.481390697372331991e-04,0.000000000000000000e+00,7.332453438920663710e-05,0.000000000000000000e+00,1.473118604159748823e-01,8.102414519526819137e-05,0.000000000000000000e+00,1.237879100474520411e-04,1.519980032426563807e-02,7.717295767530906771e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.387817155121751388e-06,4.977140303716147407e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.336368332687588190e-04,1.409143514820347942e-01,1.936622826374790329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270834910302020886e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048327916972428944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.828777088597902159e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098177026136613259e-04,4.674207721791156324e-05,7.466804069601840413e-03,0.000000000000000000e+00,4.102855857496543260e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
