,alpha,performance,capacity
0,0.3,8.428081416424428,10.0
1,0.5,10.620537477299376,11.0
2,0.7,12.571082355956479,13.0
3,0.8,13.099490279214773,14.0
4,0.9,13.452719378774766,15.0
5,0.95,13.431835334650224,15.0
6,1.0,13.939584487213663,1.0
7,1.05,13.916844314415966,1.0
8,1.1,13.97451905722389,1.0
9,1.2,13.979018098919548,1.0
10,1.3,6.019495739584283,7.0
11,1.4,5.087798656161973,6.0
12,1.5,4.435447236379056,5.0
13,2.0,2.2798987952695056,4.0
14,2.5,1.22302944371109,3.0
15,3.0,0.6082784541739781,0.0
16,3.5,0.6394903578488105,0.0
