,alpha,performance,capacity
0,0.3,8.2415058953477,10.0
1,0.5,9.380625895114337,11.0
2,0.7,11.308504184287175,12.0
3,0.8,11.574730807061293,13.0
4,0.9,12.48284721786548,13.0
5,0.95,12.51584171846855,13.0
6,1.0,13.112610442764916,14.0
7,1.05,13.299591469382928,14.0
8,1.1,13.738892648813755,15.0
9,1.2,13.969960025889689,1.0
10,1.3,14.007265648224303,1.0
11,1.4,14.030659656074791,1.0
12,1.5,14.035663715261766,1.0
13,2.0,5.1050763941489326,6.0
14,2.5,3.6202081183314814,5.0
15,3.0,2.2648040028268066,3.0
16,3.5,0.5997350278479775,0.0
