,alpha,performance,capacity
0,0.3,7.267745643465075,9.0
1,0.5,8.34424880916957,10.0
2,0.7,10.422772806094477,12.0
3,0.8,11.365840766241437,13.0
4,0.9,11.500566788739135,13.0
5,0.95,11.626193956306096,13.0
6,1.0,12.362529215999574,14.0
7,1.05,13.200835303681137,15.0
8,1.1,13.229347502808952,15.0
9,1.2,13.865647004158166,15.0
10,1.3,13.841173103500426,15.0
11,1.4,13.982130723764842,1.0
12,1.5,14.043388486853093,1.0
13,2.0,3.9036604714159413,5.0
14,2.5,2.4969121212007637,2.0
15,3.0,1.2284944603412753,0.0
16,3.5,0.5001470675852093,0.0
