,alpha,performance,capacity
0,0.3,6.157424605358741,8.0
1,0.5,8.138298440740526,10.0
2,0.7,8.390467407263078,11.0
3,0.8,9.481906644918825,10.0
4,0.9,9.657213741827379,11.0
5,0.95,9.189027045812754,10.0
6,1.0,9.935326391171483,11.0
7,1.05,11.026060492815267,11.0
8,1.1,11.303636826614522,12.0
9,1.2,10.446548820185276,11.0
10,1.3,11.052746651939778,13.0
11,1.4,11.779708911525105,11.0
12,1.5,11.932082874118239,14.0
13,2.0,12.74207259028924,13.0
14,2.5,6.700320577830522,6.0
15,3.0,2.638897303653665,4.0
16,3.5,1.7660708917839052,0.0
