,alpha,performance,capacity
0,0.3,0.0004742759024796977,4.0
1,0.5,0.0005049522963110062,4.0
2,0.7,0.0005545103797935382,4.0
3,0.8,0.0005867545109089193,4.0
4,0.9,0.0006356250363618992,3.0
5,0.95,0.0006681485305736598,3.0
6,1.0,0.0007102741813917475,3.0
7,1.05,0.0007595035813814352,3.0
8,1.1,0.0008092882796410343,3.0
9,1.2,0.0008493304582444869,0.0
10,1.3,0.00043243859480628517,0.0
11,1.4,0.00034244171348004525,4.0
12,1.5,0.0003017332360413612,0.0
13,2.0,0.00014985999824464687,0.0
14,2.5,8.766610340954957e-05,0.0
15,3.0,6.62692355608817e-05,0.0
16,3.5,6.013676194206293e-05,0.0
