,alpha,performance,capacity
0,0.3,5.232817314880869,6.0
1,0.5,5.7075941274268125,6.0
2,0.7,6.0568915919252175,6.0
3,0.8,6.161544445330566,6.0
4,0.9,6.340041852599997,6.0
5,0.95,6.45769748948601,6.0
6,1.0,6.579281578658391,6.0
7,1.05,6.667712414580896,6.0
8,1.1,6.6680178782432336,6.0
9,1.2,6.150805640040588,5.0
10,1.3,5.3848180490140685,4.0
11,1.4,5.073608414648046,4.0
12,1.5,4.772222357775906,4.0
13,2.0,2.575202598876388,3.0
14,2.5,1.6175127059339018,0.0
15,3.0,1.3030937467978765,0.0
16,3.5,0.853461112886026,0.0
