,alpha,performance,capacity
0,0.3,7.132325669379145,9.0
1,0.5,8.374050533525233,10.0
2,0.7,10.499507407135274,11.0
3,0.8,10.723463992558111,11.0
4,0.9,11.451537485909153,11.0
5,0.95,11.815737486849326,12.0
6,1.0,11.859029399362225,12.0
7,1.05,11.89311042827886,12.0
8,1.1,12.509211511580972,13.0
9,1.2,12.54264182060857,13.0
10,1.3,12.928033629511479,14.0
11,1.4,12.851774609090914,14.0
12,1.5,13.294001793305384,15.0
13,2.0,9.15238100713292,9.0
14,2.5,5.647679834846746,6.0
15,3.0,4.147927679116935,5.0
16,3.5,1.541203761572503,3.0
