,alpha,performance,capacity
0,0.3,0.18678680869442085,8.0
1,0.5,0.21150878993761416,8.0
2,0.7,0.23023746266605755,8.0
3,0.8,0.2588425957419224,6.0
4,0.9,0.2769097362707072,6.0
5,0.95,0.2905367911771032,11.0
6,1.0,0.293310023889469,11.0
7,1.05,0.29458585529468934,10.0
8,1.1,0.29837250065196697,9.0
9,1.2,0.3108837597674237,10.0
10,1.3,0.30835146573785566,7.0
11,1.4,0.3177550412463562,6.0
12,1.5,0.34639592839448774,11.0
13,2.0,0.26547537952898304,6.0
14,2.5,0.08261849791642527,0.0
15,3.0,0.023778827321217746,0.0
16,3.5,0.014307844427705245,0.0
