,alpha,performance,capacity
0,0.3,6.335501867627834,8.0
1,0.5,7.496549368265166,9.0
2,0.7,8.859887668272497,9.0
3,0.8,9.337026287419866,9.0
4,0.9,10.028943398431688,10.0
5,0.95,10.091505600979817,10.0
6,1.0,10.074489570660479,10.0
7,1.05,10.012743645442566,10.0
8,1.1,9.696533802996388,10.0
9,1.2,5.596013692892883,7.0
10,1.3,4.945967071158859,6.0
11,1.4,4.336888036718009,6.0
12,1.5,4.39062968025473,6.0
13,2.0,2.697547518853906,4.0
14,2.5,2.0725361427269595,3.0
15,3.0,1.1855487524411013,0.0
16,3.5,1.1470329811689006,0.0
