,alpha,performance,capacity
0,0.3,0.0013790233300129979,8.0
1,0.5,0.0016179614549969416,9.0
2,0.7,0.0018588311513730712,9.0
3,0.8,0.0019485981902175322,9.0
4,0.9,0.002004100999579016,9.0
5,0.95,0.0020330084752807035,9.0
6,1.0,0.0020360093522397275,9.0
7,1.05,0.0020129964988600166,9.0
8,1.1,0.0019536495454608605,9.0
9,1.2,0.0016149241793347894,7.0
10,1.3,0.0013281718605242072,6.0
11,1.4,0.001148366164606644,6.0
12,1.5,0.0010027601042027791,5.0
13,2.0,0.000645411523943836,4.0
14,2.5,0.00044265143822165147,3.0
15,3.0,0.00027882914146968863,3.0
16,3.5,0.00025497269779817277,3.0
