,alpha,performance,capacity
0,0.3,6.294179018297405,8.0
1,0.5,7.649238076412393,8.0
2,0.7,8.75105526545448,9.0
3,0.8,9.19962787063788,9.0
4,0.9,9.539385205047946,9.0
5,0.95,9.6405919762568,9.0
6,1.0,9.64738066761064,9.0
7,1.05,9.484880758241777,9.0
8,1.1,9.009849189490467,9.0
9,1.2,7.9598509705549505,7.0
10,1.3,6.2967269764289195,6.0
11,1.4,5.027904724743313,6.0
12,1.5,4.68034898786672,6.0
13,2.0,3.132650369198252,4.0
14,2.5,1.8226173766963116,0.0
15,3.0,1.1866543990622296,0.0
16,3.5,0.5796496399918942,0.0
