,alpha,performance,capacity
0,0.3,2.207247699152458,3.0
1,0.5,2.3869607539415303,3.0
2,0.7,2.60306728865045,0.0
3,0.8,2.707668346661922,0.0
4,0.9,2.770478585264365,0.0
5,0.95,2.8095136112162367,0.0
6,1.0,2.8842136883811644,0.0
7,1.05,2.9734266174685176,0.0
8,1.1,3.0639715984438864,0.0
9,1.2,3.3105186241910323,0.0
10,1.3,3.5444856471014146,0.0
11,1.4,3.732107185282932,0.0
12,1.5,3.8315975102721986,0.0
13,2.0,2.170727841042706,0.0
14,2.5,1.767914979467327,0.0
15,3.0,1.6065830537423045,0.0
16,3.5,1.4915514704459636,0.0
