,alpha,performance,capacity
0,0.3,0.22471335117809735,8.0
1,0.5,0.26355828064779213,10.0
2,0.7,0.2976234764536747,11.0
3,0.8,0.3295932135439017,12.0
4,0.9,0.3335570099384606,12.0
5,0.95,0.35342764404238497,12.0
6,1.0,0.36585216866215114,12.0
7,1.05,0.37084921415761474,12.0
8,1.1,0.3798282807632724,13.0
9,1.2,0.39709759915064907,13.0
10,1.3,0.38719110193978534,12.0
11,1.4,0.40591705633604824,14.0
12,1.5,0.4264701089178688,14.0
13,2.0,0.44811201776259124,1.0
14,2.5,0.2605376203693748,10.0
15,3.0,0.1775877801220669,7.0
16,3.5,0.1215313440654283,2.0
