,alpha,performance,capacity
0,0.3,2.240949993483317,4.0
1,0.5,2.3299134522310347,4.0
2,0.7,2.5109612132009316,4.0
3,0.8,2.708019445696286,4.0
4,0.9,2.9415169854531342,2.0
5,0.95,3.1035715280352094,2.0
6,1.0,3.315278523891857,2.0
7,1.05,3.4898295458634214,2.0
8,1.1,3.734654034845343,2.0
9,1.2,4.063458342415083,0.0
10,1.3,3.6506080175054305,0.0
11,1.4,2.4239059187295444,0.0
12,1.5,2.329210073347008,0.0
13,2.0,0.8420102926137699,0.0
14,2.5,0.3300011474130236,0.0
15,3.0,0.2947843657694337,0.0
16,3.5,0.26480607841719583,0.0
