,alpha,performance,capacity
0,0.3,0.2090671136391566,8.0
1,0.5,0.27193255751123735,10.0
2,0.7,0.3115282783866166,11.0
3,0.8,0.3131746815517253,11.0
4,0.9,0.34093568728162627,11.0
5,0.95,0.3457739464648963,12.0
6,1.0,0.34818411355790985,12.0
7,1.05,0.35041714680069996,11.0
8,1.1,0.37843096506095697,12.0
9,1.2,0.3848685613359253,12.0
10,1.3,0.4149628858481763,13.0
11,1.4,0.42153906610118885,14.0
12,1.5,0.4412936597434763,14.0
13,2.0,0.4660389379667847,1.0
14,2.5,0.13021534617562108,5.0
15,3.0,0.09626741936804971,3.0
16,3.5,0.066367318697777,3.0
