,alpha,performance,capacity
0,0.3,0.20205143159577757,10.0
1,0.5,0.2607493850774415,11.0
2,0.7,0.298561926803456,12.0
3,0.8,0.3172378901147196,13.0
4,0.9,0.34290752247412415,14.0
5,0.95,0.35664400088414305,14.0
6,1.0,0.35311659246284155,14.0
7,1.05,0.36978757890380676,14.0
8,1.1,0.371290927874366,14.0
9,1.2,0.3838743935149848,15.0
10,1.3,0.3916910361760499,1.0
11,1.4,0.39299999341031433,1.0
12,1.5,0.39286052219984546,1.0
13,2.0,0.11708575443485439,5.0
14,2.5,0.07143783018576072,4.0
15,3.0,0.05142108324772034,3.0
16,3.5,0.02249580777197645,0.0
