,alpha,performance,capacity
0,0.3,0.0005000237787073326,4.0
1,0.5,0.0006096642128128035,2.0
2,0.7,0.0006801364508300965,5.0
3,0.8,0.0007145156683766091,5.0
4,0.9,0.0007734577146686158,5.0
5,0.95,0.0008038561932859132,5.0
6,1.0,0.0008336644837290099,5.0
7,1.05,0.0008566084572022765,5.0
8,1.1,0.0008584799601007789,4.0
9,1.2,0.0005839430591058048,0.0
10,1.3,0.00031706760191969977,4.0
11,1.4,0.0002832711648018578,4.0
12,1.5,0.00026459870100590226,2.0
13,2.0,0.00015510785027968065,0.0
14,2.5,8.997801577254923e-05,0.0
15,3.0,6.162691744025243e-05,0.0
16,3.5,5.7643243383156114e-05,0.0
