,alpha,performance,capacity
0,0.3,6.334930143387611,8.0
1,0.5,7.484259083090389,9.0
2,0.7,8.741841646373823,9.0
3,0.8,9.881923432144557,10.0
4,0.9,10.87013731796386,11.0
5,0.95,10.897166632324339,11.0
6,1.0,10.821304097597944,11.0
7,1.05,10.636165610336436,11.0
8,1.1,10.214363320544667,11.0
9,1.2,3.214393474076063,5.0
10,1.3,2.9418751181268887,4.0
11,1.4,2.369840218703794,4.0
12,1.5,2.0824209769033253,3.0
13,2.0,1.412644156105097,3.0
14,2.5,0.6497634812181324,0.0
15,3.0,0.2587380640434281,0.0
16,3.5,0.2570874772093192,0.0
