,alpha,performance,capacity
0,0.3,5.929666680680976,7.0
1,0.5,6.367068094233984,7.0
2,0.7,6.790701129542037,7.0
3,0.8,7.040816949044717,7.0
4,0.9,7.318003442278466,7.0
5,0.95,7.4316733420039025,7.0
6,1.0,7.5250972142613834,7.0
7,1.05,7.541865340779427,6.0
8,1.1,7.330449969215382,6.0
9,1.2,6.0808599270898345,6.0
10,1.3,5.788631991917041,5.0
11,1.4,4.971788403715723,5.0
12,1.5,4.904650506206888,5.0
13,2.0,2.338047831099682,4.0
14,2.5,0.986714867471634,0.0
15,3.0,0.4180973031311852,0.0
16,3.5,0.29001406231072485,0.0
