,alpha,performance,capacity
0,0.3,0.0012854333065518322,8.0
1,0.5,0.001551118030422538,8.0
2,0.7,0.0017534761686344587,9.0
3,0.8,0.001897400614857167,9.0
4,0.9,0.001972051281042266,9.0
5,0.95,0.0019896463051895254,9.0
6,1.0,0.001980781877181928,9.0
7,1.05,0.0019248748249083916,9.0
8,1.1,0.0017371396554909276,9.0
9,1.2,0.0013845295925279386,7.0
10,1.3,0.0011186321268027283,7.0
11,1.4,0.0010234908778072257,6.0
12,1.5,0.0009422858341337949,5.0
13,2.0,0.0006283626829134214,4.0
14,2.5,0.0004906611642508187,4.0
15,3.0,0.000299143666813244,3.0
16,3.5,0.0002212243497481825,0.0
