,alpha,performance,capacity
0,0.3,0.19029946966017514,8.0
1,0.5,0.21878696897623862,9.0
2,0.7,0.24388245733650687,6.0
3,0.8,0.26672559706151033,10.0
4,0.9,0.26357063727644797,9.0
5,0.95,0.2741108532377218,8.0
6,1.0,0.30278490355181026,11.0
7,1.05,0.30705072309228515,11.0
8,1.1,0.3129639816544004,10.0
9,1.2,0.31858933521476723,6.0
10,1.3,0.32226748511111775,8.0
11,1.4,0.32286497642143075,9.0
12,1.5,0.34491235640101875,7.0
13,2.0,0.2885133247400437,2.0
14,2.5,0.10073188502259757,0.0
15,3.0,0.017176959002870234,0.0
16,3.5,0.008396639622992134,0.0
