,alpha,performance,capacity
0,0.3,6.345778765793559,8.0
1,0.5,7.657380441696195,8.0
2,0.7,8.656358739524318,9.0
3,0.8,9.366868331942314,9.0
4,0.9,9.735395123581537,9.0
5,0.95,9.82225620773752,9.0
6,1.0,9.778495322801053,9.0
7,1.05,9.502499840680557,9.0
8,1.1,8.575710527217282,9.0
9,1.2,6.834985871374984,7.0
10,1.3,5.522333956042555,7.0
11,1.4,5.0526516204834415,6.0
12,1.5,4.651767934654178,5.0
13,2.0,3.1020283589394264,4.0
14,2.5,2.4222393969662095,4.0
15,3.0,1.4767779231403964,3.0
16,3.5,1.0921148331485975,0.0
