,alpha,performance,capacity
0,0.3,0.0011939253146142869,7.0
1,0.5,0.0014096440967116888,8.0
2,0.7,0.0015333173792863042,8.0
3,0.8,0.0015841889906610754,8.0
4,0.9,0.0016307102325999962,7.0
5,0.95,0.001648862843241386,7.0
6,1.0,0.0016571445994622385,7.0
7,1.05,0.0016430585211794062,7.0
8,1.1,0.0015814311025612478,7.0
9,1.2,0.0013426360675074485,6.0
10,1.3,0.0012779857904528136,5.0
11,1.4,0.001109784360001179,5.0
12,1.5,0.0010302314537407274,5.0
13,2.0,0.00046079651549863583,3.0
14,2.5,0.00017526508808202098,0.0
15,3.0,6.128469256532646e-05,0.0
16,3.5,9.575100016222719e-05,0.0
